rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
321,C,ldd3,2056,827,C,https://github.com/martinezjavier/ldd3,martinezjavier,9,2023-03-09T15:24:49Z,Linux Device Drivers 3 examples updated to work in recent kernels
322,C,shadowsocksr-libev,755,827,C,https://github.com/shadowsocksr-backup/shadowsocksr-libev,shadowsocksr-backup,16,2021-04-27T18:22:53Z,libev port of ShadowsocksR
323,C,cprogram,21,825,C,https://github.com/seeditsolution/cprogram,seeditsolution,11,2022-11-13T08:32:38Z,
324,C,h2o,10331,825,C,https://github.com/h2o/h2o,h2o,562,2023-03-23T17:59:08Z,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server"
325,C,TFT_eSPI,2557,824,C,https://github.com/Bodmer/TFT_eSPI,Bodmer,4,2023-03-18T04:56:44Z,"Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
326,C,nDPI,3200,821,C,https://github.com/ntop/nDPI,ntop,40,2023-03-26T19:22:18Z,Open Source Deep Packet Inspection Software Toolkit
327,C,uthash,3425,821,C,https://github.com/troydhanson/uthash,troydhanson,17,2022-12-26T02:56:34Z,C macros for hash tables and more
328,C,sl4a,2325,820,C,https://github.com/damonkohler/sl4a,damonkohler,303,2022-06-15T13:36:20Z,SL4A brings scripting languages to Android by allowing you to edit and execute scripts and interactive interpreters directly on the Android device.
329,C,rtl8812au,319,823,C,https://github.com/astsam/rtl8812au,astsam,49,2023-03-14T23:41:11Z,RTL8812AU/21AU and RTL8814AU driver with monitor mode and frame injection
330,C,lightning,2501,819,C,https://github.com/ElementsProject/lightning,ElementsProject,433,2023-03-27T04:08:10Z,Core Lightning — Lightning Network implementation focusing on spec compliance and performance
331,C,tpotce,4590,816,C,https://github.com/telekom-security/tpotce,telekom-security,4,2023-03-23T15:21:18Z,🍯 T-Pot - The All In One Honeypot Platform 🐝
332,C,WizQTClient,2551,815,C,https://github.com/WizTeam/WizQTClient,WizTeam,302,2021-05-26T11:06:21Z,为知笔记跨平台客户端
333,C,CU-CSCI3308-CIPractice,0,811,C,https://github.com/asayler/CU-CSCI3308-CIPractice,asayler,0,2014-06-25T14:56:39Z,Continuous Integration Practice
334,C,src,2688,807,C,https://github.com/openbsd/src,openbsd,0,2023-03-27T11:20:38Z,Public git conversion mirror of OpenBSD's official CVS src repository. Pull requests not accepted - send diffs to the tech@ mailing list.
335,C,LuaJIT,3722,806,C,https://github.com/LuaJIT/LuaJIT,LuaJIT,50,2023-03-06T19:21:59Z,Mirror of the LuaJIT git repository
336,C,ngx_http_google_filter_module,3318,804,C,https://github.com/cuber/ngx_http_google_filter_module,cuber,33,2019-05-14T07:26:05Z,Nginx Module for Google Mirror
337,C,coreutils,3378,803,C,https://github.com/coreutils/coreutils,coreutils,3,2023-02-09T08:57:57Z,upstream mirror
338,C,rnnoise,2949,803,C,https://github.com/xiph/rnnoise,xiph,143,2022-09-18T22:01:21Z,Recurrent neural network for audio noise reduction
339,C,bfgminer,1695,804,C,https://github.com/luke-jr/bfgminer,luke-jr,264,2022-07-10T02:07:23Z,"Modular ASIC/FPGA miner written in C, featuring overclocking, monitoring, fan speed control and remote interface capabilities."
340,C,RPI-GPU-rdpClient,74,803,C,https://github.com/jean343/RPI-GPU-rdpClient,jean343,2,2021-11-06T13:30:50Z,Hardware accelerated raspberry pi client for windows PC
341,C,nginx-releases,1538,798,C,https://github.com/nginx/nginx-releases,nginx,0,2015-07-25T06:41:36Z,"* NOTE: This repository has been retired *. Complete (unofficial) history of nginx releases.  Please note that this repository is unofficial and pull requests have no chance of being merged. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html."
342,C,coder-kung-fu,4756,797,C,https://github.com/yanfeizhang/coder-kung-fu,yanfeizhang,5,2023-03-16T00:54:24Z,开发内功修炼
343,C,leetcode,2887,794,C,https://github.com/begeekmyfriend/leetcode,begeekmyfriend,1,2023-01-09T11:46:17Z,LeetCode in pure C
344,C,asterisk,1423,793,C,https://github.com/asterisk/asterisk,asterisk,0,2023-03-20T15:46:48Z, Mirror of the official Asterisk (https://www.asterisk.org) Project repository. No pull requests here please.  Use Gerrit:
345,C,n2n,4915,793,C,https://github.com/ntop/n2n,ntop,107,2023-02-25T17:03:14Z,Peer-to-peer VPN
346,C,Quake,3987,792,C,https://github.com/id-Software/Quake,id-Software,0,2017-07-23T12:20:27Z,Quake GPL Source Release
347,C,GoodbyeDPI,8428,790,C,https://github.com/ValdikSS/GoodbyeDPI,ValdikSS,53,2022-08-10T17:20:53Z,GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows)
348,C,eddystone,3049,789,C,https://github.com/google/eddystone,google,70,2019-12-10T09:06:48Z,"Specification for Eddystone, an open beacon format from Google"
349,C,shadowsocksr-native,2612,788,C,https://github.com/ShadowsocksR-Live/shadowsocksr-native,ShadowsocksR-Live,14,2022-12-08T09:32:03Z,"翻墙 从容穿越党国敏感日 ShadowsocksR (SSRoT) native implementation for all platforms, GFW terminator"
350,C,HelloWord-Keyboard,4771,786,C,https://github.com/peng-zhihui/HelloWord-Keyboard,peng-zhihui,51,2023-03-01T00:45:00Z,
351,C,riscv-gnu-toolchain,2188,848,C,https://github.com/riscv-collab/riscv-gnu-toolchain,riscv-collab,28,2023-03-14T02:38:14Z,"GNU toolchain for RISC-V, including GCC"
352,C,WinObjC,6202,843,C,https://github.com/microsoft/WinObjC,microsoft,380,2022-11-28T19:14:25Z,Objective-C for Windows
353,C,starrtc-server,2623,843,C,https://github.com/starrtc/starrtc-server,starrtc,46,2019-12-27T13:44:39Z,免费IM系统，IM即时通信消息系统(含一对一文字聊天，群聊，聊天室)，免费一对一voip实时通话，录屏，webrtc服务端，免费直播连麦，互动直播，视频直播，RTSP拉流，RTMP推流，语音对讲，免费在线会议，视频会议等服务端程序，支持物联网平台，✨万水千山总是情，来个star行不行✨
354,C,ffmpeg-libav-tutorial,8633,841,C,https://github.com/leandromoreira/ffmpeg-libav-tutorial,leandromoreira,27,2023-01-04T23:36:11Z,"FFmpeg libav tutorial - learn how media works from basic to transmuxing, transcoding and more. Translations: 🇺🇸 🇨🇳 🇰🇷 🇪🇸 🇻🇳"
355,C,minix,2507,838,C,https://github.com/Stichting-MINIX-Research-Foundation/minix,Stichting-MINIX-Research-Foundation,82,2023-02-06T16:17:33Z,Official MINIX sources - Automatically replicated from gerrit.minix3.org
356,C,Arduino_Core_STM32,2179,837,C,https://github.com/stm32duino/Arduino_Core_STM32,stm32duino,19,2023-03-23T15:40:31Z,STM32 core support for Arduino
357,C,SmartAppUpdates,2612,835,C,https://github.com/cundong/SmartAppUpdates,cundong,16,2016-04-11T07:19:23Z,Android应用增量更新
358,C,f-stack,3440,835,C,https://github.com/F-Stack/f-stack,F-Stack,214,2023-03-24T10:19:22Z,"F-Stack is an user space  network development kit with high performance based on DPDK, FreeBSD TCP/IP stack and coroutine API."
359,C,haxm,2988,834,C,https://github.com/intel/haxm,intel,140,2023-01-28T11:14:08Z,Intel® Hardware Accelerated Execution Manager (Intel® HAXM)
360,C,kamailio,1847,833,C,https://github.com/kamailio/kamailio,kamailio,95,2023-03-25T03:46:08Z,Kamailio - The Open Source SIP Server for large VoIP and real-time communication platforms -
361,C,Unity,2934,830,C,https://github.com/ThrowTheSwitch/Unity,ThrowTheSwitch,48,2023-03-15T19:06:49Z,Simple Unit Testing for C
362,C,WSL2-Linux-Kernel,6458,831,C,https://github.com/microsoft/WSL2-Linux-Kernel,microsoft,0,2023-02-04T00:51:00Z,The source for the Linux kernel used in Windows Subsystem for Linux 2 (WSL2)
363,C,ldd3,2056,827,C,https://github.com/martinezjavier/ldd3,martinezjavier,9,2023-03-09T15:24:49Z,Linux Device Drivers 3 examples updated to work in recent kernels
364,C,shadowsocksr-libev,755,827,C,https://github.com/shadowsocksr-backup/shadowsocksr-libev,shadowsocksr-backup,16,2021-04-27T18:22:53Z,libev port of ShadowsocksR
365,C,cprogram,21,825,C,https://github.com/seeditsolution/cprogram,seeditsolution,11,2022-11-13T08:32:38Z,
366,C,redsocks,2900,827,C,https://github.com/darkk/redsocks,darkk,50,2023-01-24T15:34:52Z,transparent TCP-to-proxy redirector
367,C,h2o,10331,825,C,https://github.com/h2o/h2o,h2o,562,2023-03-23T17:59:08Z,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server"
368,C,TFT_eSPI,2557,824,C,https://github.com/Bodmer/TFT_eSPI,Bodmer,4,2023-03-18T04:56:44Z,"Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
369,C,nDPI,3200,821,C,https://github.com/ntop/nDPI,ntop,40,2023-03-26T19:22:18Z,Open Source Deep Packet Inspection Software Toolkit
370,C,uthash,3425,821,C,https://github.com/troydhanson/uthash,troydhanson,17,2022-12-26T02:56:34Z,C macros for hash tables and more
371,C,sl4a,2325,820,C,https://github.com/damonkohler/sl4a,damonkohler,303,2022-06-15T13:36:20Z,SL4A brings scripting languages to Android by allowing you to edit and execute scripts and interactive interpreters directly on the Android device.
372,C,rtl8812au,319,823,C,https://github.com/astsam/rtl8812au,astsam,49,2023-03-14T23:41:11Z,RTL8812AU/21AU and RTL8814AU driver with monitor mode and frame injection
373,C,lightning,2501,819,C,https://github.com/ElementsProject/lightning,ElementsProject,433,2023-03-27T04:08:10Z,Core Lightning — Lightning Network implementation focusing on spec compliance and performance
374,C,tpotce,4590,816,C,https://github.com/telekom-security/tpotce,telekom-security,4,2023-03-23T15:21:18Z,🍯 T-Pot - The All In One Honeypot Platform 🐝
375,C,WizQTClient,2551,815,C,https://github.com/WizTeam/WizQTClient,WizTeam,302,2021-05-26T11:06:21Z,为知笔记跨平台客户端
376,C,CU-CSCI3308-CIPractice,0,811,C,https://github.com/asayler/CU-CSCI3308-CIPractice,asayler,0,2014-06-25T14:56:39Z,Continuous Integration Practice
377,C,src,2688,807,C,https://github.com/openbsd/src,openbsd,0,2023-03-27T11:20:38Z,Public git conversion mirror of OpenBSD's official CVS src repository. Pull requests not accepted - send diffs to the tech@ mailing list.
378,C,LuaJIT,3722,806,C,https://github.com/LuaJIT/LuaJIT,LuaJIT,50,2023-03-06T19:21:59Z,Mirror of the LuaJIT git repository
379,C,ngx_http_google_filter_module,3318,804,C,https://github.com/cuber/ngx_http_google_filter_module,cuber,33,2019-05-14T07:26:05Z,Nginx Module for Google Mirror
380,C,rnnoise,2949,803,C,https://github.com/xiph/rnnoise,xiph,143,2022-09-18T22:01:21Z,Recurrent neural network for audio noise reduction
381,C,coreutils,3378,803,C,https://github.com/coreutils/coreutils,coreutils,3,2023-02-09T08:57:57Z,upstream mirror
382,C,bfgminer,1695,804,C,https://github.com/luke-jr/bfgminer,luke-jr,264,2022-07-10T02:07:23Z,"Modular ASIC/FPGA miner written in C, featuring overclocking, monitoring, fan speed control and remote interface capabilities."
383,C,RPI-GPU-rdpClient,74,803,C,https://github.com/jean343/RPI-GPU-rdpClient,jean343,2,2021-11-06T13:30:50Z,Hardware accelerated raspberry pi client for windows PC
384,C,nginx-releases,1538,798,C,https://github.com/nginx/nginx-releases,nginx,0,2015-07-25T06:41:36Z,"* NOTE: This repository has been retired *. Complete (unofficial) history of nginx releases.  Please note that this repository is unofficial and pull requests have no chance of being merged. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html."
385,C,coder-kung-fu,4756,797,C,https://github.com/yanfeizhang/coder-kung-fu,yanfeizhang,5,2023-03-16T00:54:24Z,开发内功修炼
386,C,leetcode,2887,794,C,https://github.com/begeekmyfriend/leetcode,begeekmyfriend,1,2023-01-09T11:46:17Z,LeetCode in pure C
387,C,asterisk,1423,793,C,https://github.com/asterisk/asterisk,asterisk,0,2023-03-20T15:46:48Z, Mirror of the official Asterisk (https://www.asterisk.org) Project repository. No pull requests here please.  Use Gerrit:
388,C,n2n,4915,793,C,https://github.com/ntop/n2n,ntop,107,2023-02-25T17:03:14Z,Peer-to-peer VPN
389,C,Quake,3987,792,C,https://github.com/id-Software/Quake,id-Software,0,2017-07-23T12:20:27Z,Quake GPL Source Release
390,C,HDMI-PI,5188,790,C,https://github.com/peng-zhihui/HDMI-PI,peng-zhihui,32,2022-02-09T04:57:08Z,我设计的一个HDMI转MIPI模块，可以用于驱动各种手机屏幕当显示器用。
391,C,GoodbyeDPI,8428,790,C,https://github.com/ValdikSS/GoodbyeDPI,ValdikSS,53,2022-08-10T17:20:53Z,GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows)
392,C,eddystone,3049,789,C,https://github.com/google/eddystone,google,70,2019-12-10T09:06:48Z,"Specification for Eddystone, an open beacon format from Google"
393,C,shadowsocksr-native,2612,788,C,https://github.com/ShadowsocksR-Live/shadowsocksr-native,ShadowsocksR-Live,14,2022-12-08T09:32:03Z,"翻墙 从容穿越党国敏感日 ShadowsocksR (SSRoT) native implementation for all platforms, GFW terminator"
394,C,HelloWord-Keyboard,4771,786,C,https://github.com/peng-zhihui/HelloWord-Keyboard,peng-zhihui,51,2023-03-01T00:45:00Z,
395,C,mpc5200,18,782,C,https://github.com/jonsmirl/mpc5200,jonsmirl,0,2020-11-12T19:10:11Z,Digispeaker
396,C,datastructs_and_algorithm,937,783,C,https://github.com/wangkuiwu/datastructs_and_algorithm,wangkuiwu,7,2020-11-22T07:16:17Z,Data struct and algorithm introduction and implementation in C/C++/Java.
397,C,Logan,4827,784,C,https://github.com/Meituan-Dianping/Logan,Meituan-Dianping,85,2023-03-04T07:09:51Z,Logan is a lightweight case logging system based on mobile platform.
398,C,proxmark3,2498,782,C,https://github.com/RfidResearchGroup/proxmark3,RfidResearchGroup,84,2023-03-26T18:29:13Z,"The Iceman fork of Proxmark3 / RFID / NFC  reader, writer, sniffer and emulator "
399,C,jansson,2760,780,C,https://github.com/akheron/jansson,akheron,64,2023-01-11T20:25:45Z,"C library for encoding, decoding and manipulating JSON data"
400,C,timescaledb,14718,781,C,https://github.com/timescale/timescaledb,timescale,471,2023-03-27T12:03:09Z,An open-source time-series SQL database optimized for fast ingest and complex queries.  Packaged as a PostgreSQL extension.
401,C,tsar,2406,734,C,https://github.com/alibaba/tsar,alibaba,17,2022-02-18T02:38:28Z,Taobao System Activity Reporter
402,C,ish,13658,733,C,https://github.com/ish-app/ish,ish-app,466,2023-03-27T06:22:37Z,Linux shell for iOS
403,C,nanovg,4678,731,C,https://github.com/memononen/nanovg,memononen,261,2022-09-25T21:17:20Z,Antialiased 2D vector drawing library on top of OpenGL for UI and visualizations.
404,C,OSCPRepo,2249,731,C,https://github.com/rewardone/OSCPRepo,rewardone,3,2020-06-22T14:42:08Z,"A list of commands, scripts, resources, and more that I have gathered and attempted to consolidate for use as OSCP (and more) study material. Commands in 'Usefulcommands' Keepnote. Bookmarks and reading material in 'BookmarkList' CherryTree. Reconscan Py2 and Py3. Custom ISO building."
405,C,InfiniTime,2098,725,C,https://github.com/InfiniTimeOrg/InfiniTime,InfiniTimeOrg,149,2023-03-26T19:04:58Z,Firmware for Pinetime smartwatch written in C++ and based on FreeRTOS
406,C,MemoryModule,2430,724,C,https://github.com/fancycode/MemoryModule,fancycode,43,2022-08-24T14:59:07Z,Library to load a DLL from memory.
407,C,mobile-ffmpeg,3572,723,C,https://github.com/tanersener/mobile-ffmpeg,tanersener,0,2021-10-07T08:42:47Z,"FFmpeg for Android, iOS and tvOS. Not maintained anymore. Superseded by FFmpegKit."
408,C,ReflectiveDLLInjection,2167,721,C,https://github.com/stephenfewer/ReflectiveDLLInjection,stephenfewer,10,2022-09-03T17:48:42Z,Reflective DLL injection is a library injection technique in which the concept of reflective programming is employed to perform the loading of a library from memory into a host process.
409,C,Remmina,1929,719,C,https://github.com/FreeRDP/Remmina,FreeRDP,0,2023-03-27T12:06:32Z,Mirror of https://gitlab.com/Remmina/Remmina The GTK+ Remmina Remote Desktop Client
410,C,awtk,2707,719,C,https://github.com/zlgopen/awtk,zlgopen,315,2023-03-27T10:00:23Z,AWTK = Toolkit AnyWhere(a cross-platform embedded GUI)
411,C,ShiYanLou,2363,719,C,https://github.com/Ewenwan/ShiYanLou,Ewenwan,1,2021-02-15T03:31:53Z,学习C & C++ & python&汇编语言 LLVM编译器 数据结构 算法 操作系统 单片机  linux  面试
412,C,ttyd,6003,718,C,https://github.com/tsl0922/ttyd,tsl0922,25,2023-03-25T10:32:02Z,Share your terminal over the web
413,C,nanopb,3414,718,C,https://github.com/nanopb/nanopb,nanopb,42,2023-02-24T06:24:36Z,Protocol Buffers with small code size
414,C,opengles3-book,1758,717,C,https://github.com/danginsburg/opengles3-book,danginsburg,43,2021-05-03T05:28:06Z,OpenGL ES 3.0 Programming Guide Sample Code
415,C,Espruino,2557,714,C,https://github.com/espruino/Espruino,espruino,155,2023-03-27T10:34:23Z,The Espruino JavaScript interpreter - Official Repo
416,C,fruitstrap,527,713,C,https://github.com/ghughes/fruitstrap,ghughes,0,2023-03-17T13:24:43Z,"Install and debug iPhone apps from the command line, without using Xcode"
417,C,paho.mqtt.embedded-c,1135,712,C,https://github.com/eclipse/paho.mqtt.embedded-c,eclipse,89,2022-12-02T18:17:08Z,Paho MQTT C client library for embedded systems.  Paho is an Eclipse IoT project (https://iot.eclipse.org/)
418,C,exploits,2465,710,C,https://github.com/r4j0x00/exploits,r4j0x00,0,2023-01-02T20:21:58Z,
419,C,linux,326,709,C,https://github.com/analogdevicesinc/linux,analogdevicesinc,2,2023-03-27T11:04:24Z,Linux kernel variant from Analog Devices; see README.md for details
420,C,kilo,5901,708,C,https://github.com/antirez/kilo,antirez,25,2023-03-03T17:52:19Z,A text editor in less than 1000 LOC with syntax highlight and search.
421,C,keepalived,3412,708,C,https://github.com/acassen/keepalived,acassen,25,2023-03-24T13:34:06Z,Keepalived
422,C,jsmn,3221,706,C,https://github.com/zserge/jsmn,zserge,56,2022-11-04T11:06:05Z,Jsmn is a world fastest JSON parser/tokenizer. This is the official repo replacing the old one at Bitbucket
423,C,AFLplusplus,3534,703,C,https://github.com/AFLplusplus/AFLplusplus,AFLplusplus,19,2023-03-27T11:06:15Z,"The fuzzer afl++ is afl with community patches, qemu 5.1 upgrade, collision-free coverage, enhanced laf-intel & redqueen, AFLfast++ power schedules, MOpt mutators, unicorn_mode, and a lot more!"
424,C,LDD-LinuxDeviceDrivers,1787,703,C,https://github.com/gatieme/LDD-LinuxDeviceDrivers,gatieme,5,2023-03-18T13:40:50Z,Linux内核与设备驱动程序学习笔记
425,C,RxFFmpeg,3930,700,C,https://github.com/microshow/RxFFmpeg,microshow,175,2022-10-20T04:31:11Z,🔥💥RxFFmpeg 是基于 ( FFmpeg 4.0 + X264 + mp3lame + fdk-aac + opencore-amr + openssl ) 编译的适用于 Android 平台的音视频编辑、视频剪辑的快速处理框架，包含以下功能：视频拼接，转码，压缩，裁剪，片头片尾，分离音视频，变速，添加静态贴纸和gif动态贴纸，添加字幕，添加滤镜，添加背景音乐，加速减速视频，倒放音视频，音频裁剪，变声，混音，图片合成视频，视频解码图片，抖音首页，视频播放器及支持 OpenSSL https 等主流特色功能
426,C,Zeus,1239,699,C,https://github.com/Visgean/Zeus,Visgean,0,2020-12-08T10:43:53Z,"NOT MY CODE! Zeus trojan horse - leaked in 2011, I am not the author. This repository is for study purposes only, do not message me about your lame hacking attempts. "
427,C,sandboxie,3407,697,C,https://github.com/sandboxie/sandboxie,sandboxie,60,2022-09-22T16:59:04Z,The Sandboxie application
428,C,c-algorithms,2912,697,C,https://github.com/fragglet/c-algorithms,fragglet,8,2023-02-13T03:04:39Z,A library of common data structures and algorithms written in C.
429,C,wolfssl,1866,696,C,https://github.com/wolfSSL/wolfssl,wolfSSL,43,2023-03-27T06:38:03Z,"The wolfSSL library is a small, fast, portable implementation of TLS/SSL for embedded devices to the cloud.  wolfSSL supports up to TLS 1.3!"
430,C,xHook,3600,693,C,https://github.com/iqiyi/xHook,iqiyi,40,2022-04-25T17:40:30Z,🔥 A PLT hook library for Android native ELF.
431,C,esp-link,2597,692,C,https://github.com/jeelabs/esp-link,jeelabs,207,2021-07-18T23:32:05Z,"esp8266 wifi-serial bridge, outbound TCP, and arduino/AVR/LPC/NXP programmer"
432,C,gnucash,2535,691,C,https://github.com/Gnucash/gnucash,Gnucash,0,2023-03-27T06:20:15Z,GnuCash Double-Entry Accounting Program.
433,C,rabbitmq-c,63,692,C,https://github.com/rabbitmq/rabbitmq-c,rabbitmq,0,2022-10-04T13:42:36Z,The official rabbitmq-c sources have moved to:
434,C,color-names,184,690,C,https://github.com/codebrainz/color-names,codebrainz,1,2020-10-01T16:28:32Z,Provides color names and HTML/RGB mappings in various output formats.
435,C,EasyFlash,1667,690,C,https://github.com/armink/EasyFlash,armink,40,2022-12-14T01:01:54Z,Lightweight IoT device information storage solution: KV/IAP/LOG. | 轻量级物联网设备信息存储方案：参数存储、在线升级及日志存储 ，全新一代版本请移步至 https://github.com/armink/FlashDB
436,C,nuttx,1316,690,C,https://github.com/apache/nuttx,apache,285,2023-03-27T09:35:04Z,"Apache NuttX is a mature, real-time embedded operating system (RTOS)"
437,C,libcs50,1208,685,C,https://github.com/cs50/libcs50,cs50,15,2023-03-02T13:25:59Z,This is CS50's Library for C.
438,C,s2n-tls,4264,684,C,https://github.com/aws/s2n-tls,aws,375,2023-03-27T00:08:31Z,An implementation of the TLS/SSL protocols
439,C,chibicc,7305,682,C,https://github.com/rui314/chibicc,rui314,66,2023-02-17T08:51:57Z,A small C compiler
440,C,LVS,1917,682,C,https://github.com/alibaba/LVS,alibaba,28,2019-07-02T02:59:08Z,"A distribution of Linux Virtual Server with some advanced features. It introduces a new packet forwarding method - FULLNAT other than NAT/Tunneling/DirectRouting, and defense mechanism against synflooding attack - SYNPROXY."
441,C,esp32-snippets,2103,684,C,https://github.com/nkolban/esp32-snippets,nkolban,444,2021-12-20T01:00:06Z,Sample ESP32 snippets and code fragments
442,C,xxHash,7202,681,C,https://github.com/Cyan4973/xxHash,Cyan4973,32,2023-03-24T08:32:05Z,Extremely fast non-cryptographic hash algorithm
443,C,gps-sdr-sim,2051,679,C,https://github.com/osqzss/gps-sdr-sim,osqzss,138,2022-10-13T23:23:08Z,Software-Defined GPS Signal Simulator
444,C,proxydroid,2016,678,C,https://github.com/madeye/proxydroid,madeye,0,2023-01-18T11:26:36Z,Global Proxy for Android
445,C,chia-plotter,2316,676,C,https://github.com/madMAx43v3r/chia-plotter,madMAx43v3r,371,2022-11-10T23:53:04Z,
446,C,write-a-C-interpreter,3374,676,C,https://github.com/lotabout/write-a-C-interpreter,lotabout,4,2023-02-03T14:33:46Z,Write a simple interpreter of C. Inspired by c4 and largely based on it.
447,C,ArduinoCore-samd,431,679,C,https://github.com/arduino/ArduinoCore-samd,arduino,150,2023-02-24T11:05:27Z,Arduino Core for SAMD21 CPU
448,C,libuv,3282,674,C,https://github.com/joyent/libuv,joyent,52,2015-06-27T11:45:00Z,Go to 
449,C,winfile,6360,673,C,https://github.com/microsoft/winfile,microsoft,56,2023-03-25T04:15:31Z,Original Windows File Manager (winfile) with enhancements
450,C,dumpdecrypted,2770,669,C,https://github.com/stefanesser/dumpdecrypted,stefanesser,15,2017-10-26T12:06:48Z,Dumps decrypted mach-o files from encrypted iPhone applications from memory to disk. This tool is necessary for security researchers to be able to look under the hood of encryption.
451,C,coroutine,2228,671,C,https://github.com/cloudwu/coroutine,cloudwu,7,2022-12-16T09:23:01Z,A asymmetric coroutine library for C.
452,C,HactoberFest2020-Beginers,1,667,C,https://github.com/a-r-nida/HactoberFest2020-Beginers,a-r-nida,0,2022-10-20T17:39:58Z,
453,C,MiniProject_Template,56,666,C,https://github.com/stepin654321/MiniProject_Template,stepin654321,7,2022-03-22T06:52:36Z,
454,C,uwsgi,3266,668,C,https://github.com/unbit/uwsgi,unbit,736,2023-03-17T15:47:58Z,uWSGI application server container
455,C,packet_forwarder,673,668,C,https://github.com/Lora-net/packet_forwarder,Lora-net,1,2021-12-02T13:25:15Z,"A LoRa packet forwarder is a program running on the host of a LoRa gateway that forwards RF packets receive by the concentrator to a server through a IP/UDP link, and emits RF packets that are sent by the server."
456,C,haproxy,3566,665,C,https://github.com/haproxy/haproxy,haproxy,286,2023-03-24T14:37:36Z,HAProxy Load Balancer's development branch (mirror of git.haproxy.org)
457,C,ecapture,6369,661,C,https://github.com/gojue/ecapture,gojue,4,2023-03-23T01:55:35Z,capture SSL/TLS text content without CA cert using eBPF. supports Linux/Android  x86_64/Aarch64.
458,C,jerryscript,6519,660,C,https://github.com/jerryscript-project/jerryscript,jerryscript-project,90,2023-03-27T09:53:34Z,Ultra-lightweight JavaScript engine for the Internet of Things.
459,C,nnn,16018,657,C,https://github.com/jarun/nnn,jarun,3,2023-03-22T07:48:04Z,n³ The unorthodox terminal file manager
460,C,blackmagic,2401,657,C,https://github.com/blackmagic-debug/blackmagic,blackmagic-debug,62,2023-03-27T08:51:40Z,In application debugger for ARM Cortex microcontrollers.
461,C,tbox,4311,656,C,https://github.com/tboox/tbox,tboox,25,2023-03-03T15:08:21Z,🎁 A glib-like multi-platform c library
462,C,dpvs,2548,654,C,https://github.com/iqiyi/dpvs,iqiyi,110,2023-03-22T02:28:43Z,DPVS is a high performance Layer-4 load balancer based on DPDK.
463,C,OpenSC,2094,653,C,https://github.com/OpenSC/OpenSC,OpenSC,103,2023-03-24T16:43:31Z,Open source smart card tools and middleware. PKCS#11/MiniDriver/Tokend
464,C,sqlite,3771,652,C,https://github.com/sqlite/sqlite,sqlite,0,2023-03-26T17:17:08Z,Official Git mirror of the SQLite source tree
465,C,ExplorerPatcher,12652,650,C,https://github.com/valinet/ExplorerPatcher,valinet,31,2023-03-25T14:03:18Z,This project aims to enhance the working environment on Windows
466,C,littlefs,3845,647,C,https://github.com/littlefs-project/littlefs,littlefs-project,388,2023-03-21T19:07:30Z,A little fail-safe filesystem designed for microcontrollers
467,C,CTF-All-In-One,3313,645,C,https://github.com/firmianay/CTF-All-In-One,firmianay,3,2023-03-26T11:33:23Z,CTF竞赛权威指南
468,C,ServerStatus-Hotaru,1971,645,C,https://github.com/cokemine/ServerStatus-Hotaru,cokemine,51,2022-11-24T07:31:10Z,云探针、多服务器探针、云监控、多服务器云监控
469,C,ejoy2d,1922,644,C,https://github.com/ejoy/ejoy2d,ejoy,23,2018-09-15T04:06:15Z,A 2D Graphics Engine for Mobile Game
470,C,fontforge,5225,644,C,https://github.com/fontforge/fontforge,fontforge,953,2023-03-24T00:18:56Z,"Free (libre) font editor for Windows, Mac OS X and GNU+Linux"
471,C,espeak-ng,1861,643,C,https://github.com/espeak-ng/espeak-ng,espeak-ng,371,2023-03-26T19:31:40Z,eSpeak NG is an open source speech synthesizer that supports more than hundred languages and accents.
472,C,arduino-lmic,691,642,C,https://github.com/matthijskooijman/arduino-lmic,matthijskooijman,164,2020-12-21T12:16:30Z,":warning: This library is deprecated, see the README for alternatives."
473,C,rtlwifi_new,11,640,C,https://github.com/ghotiv/rtlwifi_new,ghotiv,0,2023-01-04T20:19:15Z,A repo for the newest Realtek rtlwifi codes.
474,C,libarchive,1981,641,C,https://github.com/libarchive/libarchive,libarchive,357,2023-03-02T05:29:50Z,Multi-format archive and compression library
475,C,msysgit,1862,641,C,https://github.com/msysgit/msysgit,msysgit,0,2016-05-21T12:46:39Z,msysGit has been superseded by Git for Windows 2.x
476,C,wax,1983,639,C,https://github.com/probablycorey/wax,probablycorey,0,2017-03-30T07:41:40Z,Wax is now being maintained by alibaba
477,C,OpenGL,2063,638,C,https://github.com/McNopper/OpenGL,McNopper,2,2022-05-21T11:49:30Z,OpenGL 3 and 4 with GLSL
