rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
843,IDDD_Samples,857,3357,Java,https://github.com/VaughnVernon/IDDD_Samples,"These are the sample Bounded Contexts from the book ""Implementing Domain-Driven Design"" by Vaughn Vernon:  http://vaughnvernon.co/?page_id=168",MDEwOlJlcG9zaXRvcnk5MzA3OTk3,2022-03-26T16:16:12Z
844,ripme,591,3356,Java,https://github.com/RipMeApp/ripme,Downloads albums in bulk,MDEwOlJlcG9zaXRvcnk3ODIyMzg5NA==,2023-01-04T16:22:23Z
845,MyBatis-Spring-Boot,1617,3356,Java,https://github.com/abel533/MyBatis-Spring-Boot,Spring Boot集成MyBatis的基础项目,MDEwOlJlcG9zaXRvcnk0ODI3Njk0OQ==,2022-01-26T08:37:37Z
846,PreviewSeekBar,424,3353,Java,https://github.com/rubensousa/PreviewSeekBar,A SeekBar suited for showing a preview of something. As seen in Google Play Movies.,MDEwOlJlcG9zaXRvcnk3OTk2NjQ2Mw==,2023-01-25T10:52:52Z
847,LoadSir,488,3352,Java,https://github.com/KingJA/LoadSir,"A lightweight, good expandability Android library used for displaying different pages like loading, error, empty, timeout or even your custom page when you load a page.(优雅地处理加载中，重试，无数据等)",MDEwOlJlcG9zaXRvcnkxMDIxODM1MjY=,2020-12-26T03:23:03Z
848,spotless,380,3349,Java,https://github.com/diffplug/spotless,Keep your code spotless,MDEwOlJlcG9zaXRvcnkzNDY4NTgwMA==,2023-03-28T12:29:05Z
849,archi,509,3348,Java,https://github.com/ivacf/archi,"Repository that showcases 3 Android app architectures: ""Standard Android"", MVP and MVVM. The exact same app is built 3 times following the different patterns.",MDEwOlJlcG9zaXRvcnk0MjMxODk5MA==,2019-10-03T12:13:37Z
850,spock,455,3347,Java,https://github.com/spockframework/spock,The Enterprise-ready testing and specification framework.,MDEwOlJlcG9zaXRvcnkxMTYxODYy,2023-03-27T18:59:22Z
851,LQRWeChat,1098,3343,Java,https://github.com/GitLqr/LQRWeChat,本项目仿最新版微信6.5.7（除图片选择器外），基于融云SDK，使用目前较火的 Rxjava+Retrofit+MVP+Glide 技术开发。相比上个版本，加入发送位置消息，红包消息等功能。,MDEwOlJlcG9zaXRvcnk4MTE3NDg2OQ==,2019-03-07T06:13:20Z
852,AndServer,703,3331,Java,https://github.com/yanzhenjie/AndServer,:cherries: Web server and web framework of Android platform.,MDEwOlJlcG9zaXRvcnk2MTA3OTk2MA==,2023-01-29T13:04:43Z
853,android,1523,3331,Java,https://github.com/nextcloud/android,📱 Nextcloud Android app,MDEwOlJlcG9zaXRvcnk2MDU2MTgzNA==,2023-03-28T06:27:17Z
854,undertow,953,3325,Java,https://github.com/undertow-io/undertow,High performance non-blocking webserver,MDEwOlJlcG9zaXRvcnk1MTAzNzg1,2023-03-28T05:59:54Z
855,ScalingLayout,327,3322,Java,https://github.com/iammert/ScalingLayout,With Scaling Layout scale your layout on user interaction.,MDEwOlJlcG9zaXRvcnkxMDU0NDA2MDM=,2020-05-30T18:47:11Z
856,DDComponentForAndroid,578,3322,Java,https://github.com/luojilab/DDComponentForAndroid,一套完整有效的android组件化方案，支持组件的组件完全隔离、单独调试、集成调试、组件交互、UI跳转、动态加载卸载等功能,MDEwOlJlcG9zaXRvcnkxMDI2OTY1OTg=,2020-08-05T03:14:22Z
857,Alink,783,3317,Java,https://github.com/alibaba/Alink,"Alink is the Machine Learning algorithm platform based on Flink, developed by the PAI team of Alibaba computing platform. ",MDEwOlJlcG9zaXRvcnkxNTA5Mzg0MDY=,2023-03-24T06:54:13Z
858,libstreaming,1063,3316,Java,https://github.com/fyhertz/libstreaming,"A solution for streaming H.264, H.263, AMR, AAC using RTP on Android",MDEwOlJlcG9zaXRvcnk3OTI0MjEw,2023-01-26T08:55:11Z
859,99-problems,944,3315,Java,https://github.com/shekhargulati/99-problems,This is an adaptation of the Ninety-Nine Prolog Problems written by Werner Hett.,MDEwOlJlcG9zaXRvcnk0NjY0ODU0NA==,2020-10-30T07:19:57Z
860,NewbieGuide,484,3314,Java,https://github.com/huburt-Hu/NewbieGuide,Android 快速实现新手引导层的库，通过简洁链式调用，一行代码实现引导层的显示,MDEwOlJlcG9zaXRvcnk5ODYxODYzNg==,2022-08-15T19:07:28Z
863,ByteLegend,112,3308,Java,https://github.com/ByteLegend/ByteLegend,Enjoy programming while playing a game.,MDEwOlJlcG9zaXRvcnkzMzQ5MDc5NzY=,2023-02-18T23:15:52Z
862,NullAway,269,3308,Java,https://github.com/uber/NullAway,A tool to help eliminate NullPointerExceptions (NPEs) in your Java code with low build-time overhead,MDEwOlJlcG9zaXRvcnkxMDIxMzc2NjE=,2023-03-24T22:32:45Z
861,actor-platform,760,3308,Java,https://github.com/actorapp/actor-platform,Actor Messaging platform,MDEwOlJlcG9zaXRvcnkzNzc5MTA2OQ==,2021-11-09T04:19:07Z
864,volley,761,3305,Java,https://github.com/google/volley,,MDEwOlJlcG9zaXRvcnk3OTkzNjM4MQ==,2023-03-23T18:19:29Z
865,react-native-share,893,3304,Java,https://github.com/react-native-share/react-native-share,"Social share, sending simple data to other apps.",MDEwOlJlcG9zaXRvcnk0MzQwNjk3Ng==,2023-03-15T09:08:14Z
866,java-tron,1225,3302,Java,https://github.com/tronprotocol/java-tron,Java implementation of the Tron whitepaper,MDEwOlJlcG9zaXRvcnkxMTU0MTE4MjY=,2023-03-28T10:35:35Z
867,http-request,839,3296,Java,https://github.com/kevinsawicki/http-request,Java HTTP Request Library,MDEwOlJlcG9zaXRvcnkyNjIyNzI3,2022-07-07T22:09:46Z
868,AutoDispose,228,3293,Java,https://github.com/uber/AutoDispose,Automatic binding+disposal of RxJava streams.,MDEwOlJlcG9zaXRvcnk3NzE2ODEwMw==,2023-03-19T23:05:41Z
869,android-hidden-api,653,3277,Java,https://github.com/anggrayudi/android-hidden-api,A library that provides access to Android hidden APIs and internal resources.,MDEwOlJlcG9zaXRvcnk0MjU4NDM2NQ==,2023-03-04T18:03:53Z
870,serve,706,3270,Java,https://github.com/pytorch/serve,"Serve, optimize and scale PyTorch models in production",MDEwOlJlcG9zaXRvcnkyMTI0ODg3MDA=,2023-03-28T04:43:24Z
871,IoT-Technical-Guide,875,3263,Java,https://github.com/IoT-Technology/IoT-Technical-Guide,":honeybee: IoT Technical Guide --- 从零搭建高性能物联网平台及物联网解决方案和Thingsboard源码分析 :sparkles: :sparkles: :sparkles: (IoT Platform, SaaS, MQTT, CoAP, HTTP, Modbus, OPC, WebSocket, 物模型，Protobuf, PostgreSQL, MongoDB, Spring Security, OAuth2, RuleEngine, Kafka, Docker)",MDEwOlJlcG9zaXRvcnkxNzg5NzgyMzM=,2022-12-10T05:21:05Z
872,JavaEETest,2847,3263,Java,https://github.com/lenve/JavaEETest,Spring、SpringMVC、MyBatis、Spring Boot案例,MDEwOlJlcG9zaXRvcnk3NjMxMzg3NA==,2022-12-16T11:31:08Z
873,SuperTextView,392,3262,Java,https://github.com/chenBingX/SuperTextView,Hi，Developer，Welcome to use SuperTextView ！,MDEwOlJlcG9zaXRvcnk4ODUwMjA3MA==,2022-01-17T16:02:08Z
874,Android-BluetoothKit,691,3259,Java,https://github.com/dingjikerbo/Android-BluetoothKit,Android BLE蓝牙通信库,MDEwOlJlcG9zaXRvcnk0Mzg3NjE2Ng==,2022-09-06T19:15:00Z
875,igniter,727,3256,Java,https://github.com/trojan-gfw/igniter,A trojan client for Android (UNDER CONSTRUCTION).,MDEwOlJlcG9zaXRvcnkxNTY3NzY0NDI=,2023-02-03T19:19:09Z
876,kestra,192,3251,Java,https://github.com/kestra-io/kestra,"Kestra is an infinitely scalable orchestration and scheduling platform, creating, running, scheduling, and monitoring millions of complex pipelines.",MDEwOlJlcG9zaXRvcnkyMDQxNjQzNTM=,2023-03-28T11:51:30Z
877,hope-boot,688,3248,Java,https://github.com/java-aodeng/hope-boot,🌱 一款现代化的脚手架项目,MDEwOlJlcG9zaXRvcnkxNTM0MTcxNDk=,2022-06-17T02:00:49Z
878,spring-cloud-kubernetes,978,3247,Java,https://github.com/spring-cloud/spring-cloud-kubernetes,"Kubernetes integration with Spring Cloud Discovery Client, Configuration, etc...",MDEwOlJlcG9zaXRvcnk3NjQwMDQyNg==,2023-03-28T09:32:31Z
879,immutables,266,3245,Java,https://github.com/immutables/immutables,"Annotation processor to create immutable objects and builders. Feels like Guava's immutable collections but for regular value objects. JSON, Jackson, Gson, JAX-RS integrations included",MDEwOlJlcG9zaXRvcnkxMTIzMzk5Ng==,2023-03-27T22:33:10Z
880,jackson-databind,1277,3244,Java,https://github.com/FasterXML/jackson-databind,General data-binding package for Jackson (2.x): works on streaming API (core) implementation(s),MDEwOlJlcG9zaXRvcnkzMDM4OTM3,2023-03-28T04:26:07Z
881,LeafPic,1370,3243,Java,https://github.com/UnevenSoftware/LeafPic,"LeafPic is a fluid, material-designed alternative gallery, it also is ad-free and open source under GPLv3 license. It doesn't miss any of the main features of a stock gallery, and we also have plans to add more useful features.",MDEwOlJlcG9zaXRvcnk0OTIxOTIzMg==,2021-02-09T19:26:42Z
882,pixel-dungeon,1126,3240,Java,https://github.com/watabou/pixel-dungeon,Traditional roguelike game with pixel-art graphics and simple interface,MDEwOlJlcG9zaXRvcnkyMjI5MjIzMA==,2019-07-23T09:09:27Z
883,android-saripaar,470,3235,Java,https://github.com/ragunathjawahar/android-saripaar,UI form validation library for Android,MDEwOlJlcG9zaXRvcnk1NzI4MDQ1,2020-12-03T16:41:19Z
884,ffmpeg-android-java,821,3230,Java,https://github.com/WritingMinds/ffmpeg-android-java,Android java library for FFmpeg binary compiled using https://github.com/writingminds/ffmpeg-android,MDEwOlJlcG9zaXRvcnkyMzkxMzQ3MA==,2021-07-31T10:27:20Z
885,Android-Tips,850,3230,Java,https://github.com/tangqi92/Android-Tips,An awesome list of tips for Android.,MDEwOlJlcG9zaXRvcnk0MjIzMzg3MQ==,2018-12-27T08:01:50Z
886,java-developer-roadmap,497,3229,Java,https://github.com/s4kibs4mi/java-developer-roadmap,Roadmap to becoming a Java developer in 2022,MDEwOlJlcG9zaXRvcnkxODI5NTA4MTc=,2023-02-19T21:03:13Z
887,LoganSquare,319,3228,Java,https://github.com/bluelinelabs/LoganSquare,Screaming fast JSON parsing and serialization library for Android.,MDEwOlJlcG9zaXRvcnkzMDkwMDgzNg==,2021-12-07T11:35:04Z
888,jvm-serializers,559,3224,Java,https://github.com/eishay/jvm-serializers,Benchmark comparing serialization libraries on the JVM ,MDEwOlJlcG9zaXRvcnk2Mjc1MDQ=,2020-10-15T02:01:10Z
889,UETool,335,3222,Java,https://github.com/eleme/UETool,Show/edit any view's attributions on the screen.,MDEwOlJlcG9zaXRvcnkxMzM2MzI4NDE=,2022-11-01T08:08:23Z
890,ChipsLayoutManager,364,3222,Java,https://github.com/BelooS/ChipsLayoutManager,"ANDROID. ChipsLayoutManager (SpanLayoutManager, FlowLayoutManager). A custom layout manager for RecyclerView which mimicric TextView span behaviour, flow layouts behaviour with support of amazing recyclerView features",MDEwOlJlcG9zaXRvcnk2NDg3MzE5Ng==,2020-01-17T20:46:04Z
891,RxAndroidBle,556,3219,Java,https://github.com/dariuszseweryn/RxAndroidBle,An Android Bluetooth Low Energy (BLE) Library with RxJava3 interface,MDEwOlJlcG9zaXRvcnk1MTA3ODQwOA==,2023-03-16T22:40:37Z
892,BubbleSeekBar,511,3211,Java,https://github.com/woxingxiao/BubbleSeekBar,"A beautiful Android custom seekbar, which has a bubble view with progress appearing upon when seeking. 自定义SeekBar，进度变化更以可视化气泡样式呈现",MDEwOlJlcG9zaXRvcnk3Mjc1Mzg3Ng==,2022-06-29T13:11:46Z
894,GDA-android-reversing-Tool,446,3209,Java,https://github.com/charles2gan/GDA-android-reversing-Tool,"the fastest and most powerful android decompiler(native tool working without Java VM) for the APK, DEX, ODEX, OAT, JAR, AAR, and CLASS file. which supports malicious behavior detection, privacy leaking detection, vulnerability detection, path solving, packer identification, variable tracking, deobfuscation, python&java scripts, device memory extraction, data decryption, and encryption, etc. ",MDEwOlJlcG9zaXRvcnkxMDg5NjU0NDQ=,2023-03-20T07:50:54Z
893,camunda-bpm-platform,1313,3209,Java,https://github.com/camunda/camunda-bpm-platform,"Flexible framework for workflow and decision automation with BPMN and DMN. Integration with Spring, Spring Boot, CDI.",MDEwOlJlcG9zaXRvcnk3NDIwOTM3,2023-03-27T15:07:57Z
895,ipscan,641,3208,Java,https://github.com/angryip/ipscan,Angry IP Scanner - fast and friendly network scanner,MDEwOlJlcG9zaXRvcnkxOTY4ODUw,2023-02-11T17:17:22Z
896,JCTools,512,3205,Java,https://github.com/JCTools/JCTools,,MDEwOlJlcG9zaXRvcnkxNDI4MTE5MA==,2023-03-02T15:30:16Z
897,drag-sort-listview,1476,3204,Java,https://github.com/bauerca/drag-sort-listview,Android ListView with drag and drop reordering.,MDEwOlJlcG9zaXRvcnk0NTE2NzMz,2019-08-02T05:11:18Z
898,AndroidViewHover,736,3201,Java,https://github.com/daimajia/AndroidViewHover,An elegant way to show your menu or messages.,MDEwOlJlcG9zaXRvcnkyMjc1NjU1MA==,2018-05-04T21:13:50Z
899,boxing,392,3198,Java,https://github.com/bilibili/boxing,Android multi-media selector based on MVP mode.,MDEwOlJlcG9zaXRvcnk3OTcwMDQ0OA==,2019-05-15T05:56:48Z
900,GalleryFinal,805,3198,Java,https://github.com/pengjianbo/GalleryFinal,Android自定义相册，实现了拍照、图片选择（单选/多选）、 裁剪（单/多裁剪）、旋转、ImageLoader无绑定任由开发者选择、功能可配置、主题样式可配置。GalleryFinal为你定制相册。,MDEwOlJlcG9zaXRvcnk0Mjg0OTQwNw==,2017-04-18T09:02:34Z
901,jfinal,1350,3188,Java,https://github.com/jfinal/jfinal,JAVA WEB + ORM Framework,MDEwOlJlcG9zaXRvcnk0MTM0NTYw,2023-01-11T09:21:11Z
902,tablesaw,604,3187,Java,https://github.com/jtablesaw/tablesaw,Java dataframe and visualization library,MDEwOlJlcG9zaXRvcnk0ODg4MDc2Ng==,2023-03-27T09:11:42Z
903,jvm-tools,507,3187,Java,https://github.com/aragozin/jvm-tools,"Small set of tools for JVM troublshooting, monitoring and profiling.",MDEwOlJlcG9zaXRvcnk0MTY2Mjc3,2022-11-25T03:12:44Z
904,cobar,1240,3185,Java,https://github.com/alibaba/cobar,a proxy for sharding databases and tables,MDEwOlJlcG9zaXRvcnkxNTkzMzA5MQ==,2023-03-06T14:37:33Z
905,red5-server,976,3182,Java,https://github.com/Red5/red5-server,Red5 Server core,MDEwOlJlcG9zaXRvcnkxNDUxNDc2Nw==,2023-03-27T16:11:55Z
906,logisim-evolution,441,3181,Java,https://github.com/logisim-evolution/logisim-evolution,Digital logic design tool and simulator,MDEwOlJlcG9zaXRvcnkyNDIxNzI5OA==,2023-03-28T02:17:03Z
907,ActionBar-PullToRefresh,992,3177,Java,https://github.com/chrisbanes/ActionBar-PullToRefresh,DEPRECATED,MDEwOlJlcG9zaXRvcnkxMDQ4MDkxMA==,2014-04-28T14:57:28Z
909,poi-tl,854,3174,Java,https://github.com/Sayi/poi-tl,Generate awesome word(docx) with template,MDEwOlJlcG9zaXRvcnkzMjU2NzY3Mw==,2023-01-31T04:09:06Z
908,megabasterd,522,3174,Java,https://github.com/tonikelope/megabasterd,Yet another unofficial (and ugly) cross-platform MEGA downloader/uploader/streaming suite.,MDEwOlJlcG9zaXRvcnk2OTU4ODMzOA==,2023-03-14T12:47:40Z
910,TextDrawable,622,3173,Java,https://github.com/amulyakhare/TextDrawable,This light-weight library provides images with letter/text like the Gmail app. It extends the Drawable class thus can be used with existing/custom/network ImageView classes. Also included is a fluent interface for creating drawables and a customizable ColorGenerator.,MDEwOlJlcG9zaXRvcnkyNTQyMzI5Ng==,2021-09-02T12:32:50Z
911,network-connection-class,539,3171,Java,https://github.com/facebookarchive/network-connection-class,Listen to current network traffic in the app and categorize the quality of the network.,MDEwOlJlcG9zaXRvcnkzMjQzMjY3MQ==,2019-03-27T22:44:59Z
912,afinal,1519,3169,Java,https://github.com/yangfuhai/afinal,"Afinal是一个android的ioc，orm框架，内置了四大模块功能：FinalAcitivity,FinalBitmap,FinalDb,FinalHttp。通过finalActivity，我们可以通过注解的方式进行绑定ui和事件。通过finalBitmap，我们可以方便的加载bitmap图片，而无需考虑oom等问题。通过finalDB模块，我们一行代码就可以对android的sqlite数据库进行增删改查。通过FinalHttp模块，我们可以以ajax形式请求http数据。详情请通过以下网址查看。",MDEwOlJlcG9zaXRvcnk2MjU3OTg0,2017-05-24T13:40:35Z
913,allure2,608,3168,Java,https://github.com/allure-framework/allure2,"Allure Report is a flexible, lightweight multi-language test reporting tool. It provides clear graphical reports and allows everyone involved in the development process to extract the maximum of information from the everyday testing process",MDEwOlJlcG9zaXRvcnk1OTgzODc4OA==,2023-03-27T06:19:39Z
914,GsonFormat,582,3166,Java,https://github.com/zzz40500/GsonFormat,"根据Gson库使用的要求,将JSONObject格式的String  解析成实体",MDEwOlJlcG9zaXRvcnkyNjAxODk1NQ==,2021-01-28T03:51:32Z
915,bitcoin-wallet,1915,3166,Java,https://github.com/bitcoin-wallet/bitcoin-wallet,"Bitcoin Wallet app for your Android device. Standalone Bitcoin node, no centralized backend required.",MDEwOlJlcG9zaXRvcnkzODg2OTY1,2023-03-25T23:56:28Z
916,migration,532,3164,Java,https://github.com/phodal/migration,《系统重构与迁移指南》手把手教你分析、评估现有系统、制定重构策略、探索可行重构方案、搭建测试防护网、进行系统架构重构、服务架构重构、模块重构、代码重构、数据库重构、重构后的架构守护,MDEwOlJlcG9zaXRvcnkyMzI0NTc1MDc=,2021-08-12T08:05:53Z
917,StickerCamera,873,3161,Java,https://github.com/Skykai521/StickerCamera,"This is an Android application with camera,picture cropping,collage sticking and tagging.贴纸标签相机,功能:拍照,相片裁剪,给图片贴贴纸,打标签。",MDEwOlJlcG9zaXRvcnkzODU3MTQxOQ==,2021-11-06T05:27:12Z
918,leetcode-editor,367,3160,Java,https://github.com/shuzijun/leetcode-editor,"Do Leetcode exercises in IDE, support leetcode.com and leetcode-cn.com, to meet the basic needs of doing exercises.Support theoretically: IntelliJ IDEA PhpStorm WebStorm PyCharm RubyMine AppCode CLion GoLand DataGrip Rider MPS Android Studio",MDEwOlJlcG9zaXRvcnkxNzY1NTU4MDU=,2023-03-18T05:54:52Z
919,librec,1046,3159,Java,https://github.com/guoguibing/librec,"LibRec: A Leading Java Library for Recommender Systems, see",MDEwOlJlcG9zaXRvcnkxNTc3MTUwNA==,2022-09-15T14:25:56Z
920,Cockroach,446,3156,Java,https://github.com/android-notes/Cockroach,降低Android非必要crash,MDEwOlJlcG9zaXRvcnk4MTkwMTg0Mg==,2021-03-11T12:25:56Z
921,AndEngine,1366,3155,Java,https://github.com/nicolasgramlich/AndEngine,Free Android 2D OpenGL Game Engine,MDEwOlJlcG9zaXRvcnkyODI4MTk0,2018-11-16T15:44:10Z
922,db-tutorial,446,3148,Java,https://github.com/dunwu/db-tutorial,📚 db-tutorial 是一个数据库教程。,MDEwOlJlcG9zaXRvcnk5OTY1ODYyMg==,2023-02-10T03:47:28Z
923,sofa-jraft,990,3147,Java,https://github.com/sofastack/sofa-jraft,A production-grade java implementation of RAFT consensus algorithm.,MDEwOlJlcG9zaXRvcnkxNzM3MjE1NjQ=,2023-03-15T07:04:57Z
924,leetcode,795,3144,Java,https://github.com/gouthampradhan/leetcode,Leetcode solutions,MDEwOlJlcG9zaXRvcnk4NDQyOTUyNQ==,2021-11-11T06:55:44Z
925,VideoPlayerManager,756,3138,Java,https://github.com/danylovolokh/VideoPlayerManager,"This is a project designed to help controlling Android MediaPlayer class. It makes it easier to use MediaPlayer ListView and RecyclerView. Also it tracks the most visible item in scrolling list. When new item in the list become the most visible, this library gives an API to track it.",MDEwOlJlcG9zaXRvcnkzODg0NjM1MQ==,2020-05-02T12:54:48Z
